,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Factors,,,,,Factors,,,,,,Performance,,,"Skew of last 1M All deals on T, T-1, T-3",,,,"Skew of last 1M Sector deals deals on T, T-1, T-3",,,,,,Average Returns from T-2w to last 3 days,,
SYRS US 20181,SYRS US,1/30/2018,1/31/2018,SYROS PHARMACEUTICALS INC,Overnight,SYRS-US,SYRS US,9.55," 4,190,000 ",Health Care, 276 ," 27,227,000 ",,,,N,N,N,-10.66%,N,N,"40,014,500 ",N,9.58%,79%,N,19.4%,30.4%,N,N,-42.4%,,Y,,,,,,,,,,,,,,,,,,,,,N,N,N ,,0.0x,N,N,0.3x,0.0x,0.8x,1.0x,,Buy,0.97 x,0.99 x,0.94 x,0.67 x,0.79 x,5.0,4.5,5.0,5.0,21.3,26.4,20.4,23.0,19.6,-ve,+ve,-ve,+ve,Y,Small,0.68418473, 12.2 , (0.0),51.219513,0.38,N,Y,N,Y,9.0%,Y,44.145878,106.99464,105.05179,199153.3,346011.34,21.0,12.1,N,N,0.9%,0.0%,-5.1%,-9%,Below,Above,-2.2%,-5.5%,7.4%,-31.2%,N,Y,Y,N,N,N,,Below,Below,Below,Above,,Above,Above,Above,Above,,,-2.5%,-2.5%,,76%,76%,76%,,84%,84%,84%,,,,0.59%,0.79%,2.89%
VICI US 20181,VICI US,1/31/2018,2/1/2018,VICI PROPERTIES INC,Marketed,VICI-US,VICI US,20.00," 69,570,000 ",Real Estate," 6,606 "," 300,279,000 ", 100 , -   ,,Y,N,N,-6.98%,N,N,"1,391,400,000 ",U,28.82%,32%,N,,,N,N,6.7%,,Y,,,,,,,,,,,,,,,,1.7x,,3.5x,,,N,N,N ,,,N,Y,0.4x,0.2x,0.4x,-0.2x,,Hold,0.98 x,1.00 x,1.04 x,1.06 x,1.06 x,4.4,4.4,4.4,4.3,20.9,20.9,20.9,20.9,20.9,+ve,+ve,+ve,+ve,N,Large,0.3360031, 37.3 , 0.4 ,62.919895,,N,N,Y,N,0.0%,Y,57.633255,47.051983,38.48442,354471.72,400358.13,196.3,173.8,N,N,0.0%,0.0%,0.0%,-7%,Above,Below,5.9%,6.2%,8.7%,20.5%,Y,N,Y,N,N,N,,Below,Below,Below,Above,,Above,Above,Above,Above,,,4.3%,4.3%,,63%,76%,76%,,100%,100%,100%,,,,-1.25%,0.53%,0.83%
SGEN US 20181,SGEN US,1/31/2018,2/1/2018,SEATTLE GENETICS INC,Marketed,SGEN-US,SGEN US,52.00," 13,270,000 ",Health Care," 7,552 "," 143,928,000 ", 100 , -   ,,Y,N,N,-5.81%,N,N,"551,999,400 ",N,3.16%,107%,N,9.8%,15.2%,N,N,533.9%,26%,N,"UBS;
Wells Fargo Securities;
Barclays;
Goldman Sachs;
JPMorgan;
Raymond James;
RBC Capital Markets",-1%,N,-4.0%,41,N,,8.8x,,,2%,9.4x,12.0x,(2.3%),2.9x,,4.1x,,-20.1x,2.8x,N,N,N ,,2.6x,N,N,0.2x,0.4x,0.3x,1.3x,,Buy,0.95 x,0.96 x,0.94 x,0.92 x,0.92 x,4.0,3.9,3.4,3.8,63.2,63.3,57.4,59.9,57.9,-ve,+ve,-ve,+ve,Y,Large,1.1323445, 16.8 , (0.0),46.599495,2.52,N,N,Y,N,8.5%,Y,42.343304,43.18394,37.578873,974628.56,939872.1,13.6,14.1,N,N,6.8%,-0.6%,1.2%,-11%,Below,Above,-5.3%,-6.5%,-2.2%,-14.0%,Y,N,Y,N,N,N,,Below,Below,Below,Above,,Above,Above,Above,Above,,,-6.7%,-7.6%,,63%,76%,76%,,75%,84%,84%,,,,-1.25%,0.53%,0.83%
VKTX US 20182,VKTX US,2/1/2018,2/2/2018,VIKING THERAPEUTICS INC,Overnight,VKTX-US,VKTX US,5.00," 12,650,000 ",Health Care, 190 ," 35,817,000 ", 100 , -   ,,Y,N,N,-5.84%,N,N,"63,250,000 ",N,14.66%,13%,N,30.6%,76.6%,N,N,-40.7%,78%,N,,,,,,,,2.1x,,,,2.1x,,,,,,,,,N,N,N ,,,N,N,0.0x,0.0x,1.0x,1.0x,,Hold,1.04 x,1.07 x,1.28 x,2.48 x,1.70 x,4.4,5.0,5.0,4.3,7.6,7.3,7.3,6.7,8.1,+ve,+ve,+ve,-ve,Y,Small,-0.39034727, 28.9 , 0.3 ,57.94702,0.96,N,Y,N,N,4.9%,Y,85.173386,99.50464,106.785675,1010076.2,1000181.7,12.5,12.6,N,N,-6.8%,0.0%,-5.2%,211%,Above,Above,0.0%,5.6%,18.5%,122.2%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Above,Inline,Above,Above,,,-7.0%,2.1%,,75%,63%,76%,,81%,75%,84%,,,,-0.64%,-1.35%,0.17%
SNHY US 20182,SNHY US,2/1/2018,2/2/2018,SUN HYDRAULICS CORP,Marketed,SNHY-US,SNHY US,57.50," 5,060,000 ",Industrials," 1,600 "," 27,077,000 ", 100 , -   ,,Y,N,N,-16.90%,N,N,"290,950,000 ",D,0.84%,90%,N,7.3%,13.9%,N,N,3213.9%,,Y,,,,,,,,4.1x,14.6x,,,4.1x,,2.9% ,,1.8x,,1.8x,,,N,N,Y ,1.5x,1.6x,N,Y,0.5x,0.4x,0.1x,0.7x,,Hold,0.88 x,0.88 x,0.93 x,1.15 x,0.99 x,3.0,3.0,4.4,4.3,62.5,59.0,46.0,44.0,44.0,+ve,+ve,+ve,+ve,Y,Large,1.0268635, 40.4 , 0.2 ,25.888626,8.29,N,N,Y,N,4.6%,Y,43.46181,36.697998,32.96072,138936.64,118623.53,36.4,42.7,N,N,42.5%,12.8%,-1.9%,69%,Below,Above,-4.8%,-15.9%,-9.3%,0.1%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Above,Inline,Above,Above,,,-14.6%,-5.7%,,75%,63%,76%,,55%,55%,55%,,,,-0.64%,-1.35%,0.17%
HK US 20182,HK US,2/6/2018,2/7/2018,HALCON RESOURCES CORP,Overnight,HK-US,HK US,6.90," 9,200,000 ",Energy," 1,131 "," 149,407,000 ", 100 , -   ,,Y,N,N,-8.85%,Y,N,"281,750,000 ",D,28.13%,117%,N,20.0%,24.8%,N,N,,-99%,N,UBS,-13%,N,-2.2%,5.1,N,,2.1x,3.2x,17.2x,-10%,2.5x,,54.2% ,,3.9x,,2.8x,,3.2x,N,N,N ,3.6x,6.5x,N,Y,0.4x,0.1x,0.0x,0.2x,,Buy,0.95 x,0.94 x,0.99 x,1.15 x,1.06 x,4.6,4.4,4.3,4.0,10.9,8.6,8.8,11.3,12.0,+ve,-ve,-ve,-ve,Y,Large,1.7290015, 22.7 , (0.0),35.714287,0.05,N,Y,N,N,7.2%,Y,47.305,44.270435,45.363495,2686230.3,2550174.3,3.4,3.6,N,N,-100.0%,-2.0%,-0.3%,-14%,Below,Below,1.6%,-5.1%,-3.6%,11.3%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Above,Inline,Above,Above,,,3.3%,3.3%,,59%,59%,63%,,0%,0%,0%,,,,-2.89%,-0.66%,0.85%
JKS US 20182,JKS US,2/6/2018,2/7/2018,JINKOSOLAR HOLDING CO-ADR,Overnight,JKS-US,JKS US,18.15," 4,160,000 ",Information Technology, 672 ," 32,546,500 ", 100 , -   ,,Y,N,N,-10.81%,Y,N,"71,012,500 ",D,2.96%,32%,N,12.9%,22.0%,N,N,84.8%,-42%,N,Citi,-3%,N,-14.8%,35.25,N,,0.5x,7.6x,8.6x,-5%,0.2x,0.6x,(27.0%),0.1x,0.6x,0.2x,0.8x,1.4x,3.4x,N,N,Y ,0.2x,0.3x,Y,N,0.8x,0.7x,0.0x,0.1x,,Hold,0.93 x,0.89 x,0.86 x,0.87 x,0.82 x,2.3,3.0,1.0,3.0,20.7,21.2,17.6,23.2,22.0,-ve,+ve,-ve,+ve,N,Large,0.7386395, 20.2 , (0.9),27.32558,2.28,N,N,Y,N,15.9%,Y,44.97059,47.873085,48.188663,506800.47,546119.5,8.2,7.6,N,N,61.4%,14.0%,11.9%,67%,Below,Below,-2.8%,-10.7%,-16.0%,-24.4%,N,N,N,N,N,N,,Above,Above,Above,Above,,Above,Inline,Above,Above,,,-5.2%,-5.2%,,59%,59%,63%,,67%,67%,67%,,,,-2.89%,-0.66%,0.85%
ADVM US 20182,ADVM US,2/7/2018,2/8/2018,ADVERUM BIOTECHNOLOGIES INC,Overnight,ADVM-US,ADVM US,6.75," 10,220,000 ",Health Care, 348 ," 49,015,000 ", 100 , -   ,,Y,N,N,-4.93%,N,N,"68,985,000 ",N,31.08%,42%,N,23.2%,29.3%,N,N,-74.6%,-88%,N,,,,,,,,,,,,,,,,,,,,,N,N,N ,,4.0x,N,N,0.1x,0.0x,0.9x,1.0x,,Buy,0.98 x,1.19 x,1.60 x,2.15 x,1.82 x,4.0,5.0,5.0,4.3,9.0,4.8,9.0,6.3,8.7,+ve,-ve,+ve,-ve,Y,Small,-0.90837395, 56.9 , 0.9 ,72.072075,0.05,N,Y,N,N,2.1%,Y,91.82661,85.94869,76.65932,1639810.1,958629.1,6.2,10.7,N,N,16.9%,-15.8%,-6.3%,49%,Above,Below,2.9%,-2.7%,67.1%,140.7%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Above,Inline,Above,Above,,,-2.7%,-4.1%,,59%,59%,61%,,67%,67%,68%,,,,0.37%,-2.87%,0.67%
CADE US 20182,CADE US,2/7/2018,2/8/2018,CADENCE BANCORP,Overnight,CADE-US,CADE US,25.00," 9,618,400 ",Financials," 2,255 "," 83,625,000 ", -   , 100 ,,N,Y,N,-11.13%,Y,N,"240,460,000 ",U,6.97%,14%,N,,,N,Y,25.1%,22%,N,"Credit Suisse
JPMorgan
SunTrust Robinson Humphrey Inc
Citi",-14%,Y,14.9%,22,Y,,5.4x,,12.9x,,4.4x,1.5x,,1.3x,1.2x,0.5x,0.8x,9.1x,,N,N,N ,,,N,N,0.9x,0.0x,0.0x,-2.6x,,Buy,0.95 x,0.94 x,0.98 x,1.12 x,1.05 x,4.1,4.1,4.0,4.3,31.3,26.1,25.4,25.1,25.1,+ve,+ve,+ve,+ve,Y,Large,1.1823468, 30.1 , 0.0 ,36.02015,,N,N,Y,N,1.4%,N,24.750858,23.12556,28.09036,253597.34,496505.25,37.9,19.4,N,N,15.1%,1.5%,0.6%,26%,Below,Below,0.8%,-3.6%,-0.8%,21.8%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Above,Inline,Above,Above,,,1.6%,1.4%,,59%,59%,61%,,0%,0%,0%,,,,0.37%,-2.87%,0.67%
VIVE US 20182,VIVE US,2/7/2018,2/8/2018,VIVEVE MEDICAL INC,Overnight,VIVE-US,VIVE US,3.00," 11,500,000 ",Health Care, 75 ," 19,426,000 ",,,,N,N,N,-24.81%,N,N,"34,500,000 ",N,37.60%,90%,N,18.4%,33.9%,N,N,-21.8%,-27%,N,,,,,,,,2.1x,,,,2.1x,,,,,,,,,N,N,Y ,,1.6x,N,N,0.9x,0.5x,0.7x,1.2x,,Buy,0.91 x,0.85 x,0.80 x,0.64 x,0.75 x,5.0,5.0,4.4,4.3,11.3,13.3,14.0,14.0,14.3,-ve,-ve,+ve,-ve,Y,Small,1.1056123, 28.8 , (0.3),10.486892,1.00,Y,N,N,Y,13.0%,Y,30.036886,32.77224,37.650642,168184.95,145994.64,68.4,78.8,N,N,-26.2%,-5.1%,-4.8%,2%,Below,Below,-4.0%,-10.9%,-23.6%,-28.5%,N,N,N,N,N,N,,Above,Above,Above,Above,,Above,Inline,Above,Above,,,-9.7%,-5.4%,,59%,59%,61%,,67%,67%,68%,,,,0.37%,-2.87%,0.67%
MNOV US 20182,MNOV US,2/7/2018,2/8/2018,MEDICINOVA INC,Overnight,MNOV-US,MNOV US,9.05," 5,083,000 ",Health Care, 355 ," 36,101,000 ",,,,N,N,N,-15.81%,N,N,"46,001,150 ",N,1.71%,27%,N,11.5%,18.0%,N,N,,188%,N,,,,,,,,,,,-2%,,10.1x,(2.3%),2.4x,,3.4x,,-38.7x,,N,N,N ,,,N,N,0.1x,0.0x,0.8x,1.7x,,Buy,1.07 x,1.17 x,1.32 x,1.58 x,1.41 x,5.0,5.0,5.0,4.3,13.0,9.3,6.7,8.9,11.0,+ve,+ve,-ve,-ve,Y,Small,2.4668167, 45.9 , 0.8 ,69.85413,0.11,N,Y,N,N,5.6%,Y,86.5085,75.88441,67.782974,184159.45,125963.93,27.6,40.4,N,N,11.1%,0.0%,4.6%,18%,Above,Below,-9.5%,10.1%,36.5%,49.5%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Above,Inline,Above,Above,,,2.2%,3.0%,,59%,59%,61%,,67%,67%,68%,,,,0.37%,-2.87%,0.67%
GEMP US 20182,GEMP US,2/7/2018,2/8/2018,GEMPHIRE THERAPEUTICS INC,Overnight,GEMP-US,GEMP US,7.00," 3,611,400 ",Health Care, 92 ," 10,633,000 ",,,,N,N,N,-20.54%,N,N,"25,279,800 ",N,14.94%,37%,N,23.7%,26.7%,N,N,-6.2%,,Y,,,,,,,,,,,,,,,,,,,,,N,N,N ,,,N,N,0.6x,0.0x,0.4x,1.0x,,Buy,0.89 x,0.97 x,1.02 x,0.83 x,0.96 x,5.0,5.0,5.0,5.0,25.8,23.7,24.8,21.0,19.8,+ve,-ve,+ve,+ve,Y,Small,, 28.2 , 0.3 ,55.735058,,N,Y,N,Y,5.6%,Y,100.65133,79.68947,69.75754,58317.273,40912.37,61.9,88.3,N,N,-26.8%,0.0%,-1.3%,-25%,Above,Below,-2.0%,-12.2%,9.0%,-4.0%,N,N,N,N,N,N,,Above,Above,Above,Above,,Above,Inline,Above,Above,,,-9.9%,-2.4%,,59%,59%,61%,,67%,67%,68%,,,,0.37%,-2.87%,0.67%
MRAM US 20182,MRAM US,2/7/2018,2/8/2018,EVERSPIN TECHNOLOGIES INC,Overnight,MRAM-US,MRAM US,7.00," 4,140,000 ",Information Technology, 111 ," 12,767,000 ",,,,N,N,N,-17.94%,N,N,"28,980,000 ",N,25.62%,37%,N,31.8%,65.3%,N,N,8.2%,,Y,,,,,,,,1.2x,,,,1.3x,,,,,,,-217.1x,,N,N,N ,,1.1x,N,N,0.4x,1.4x,0.6x,0.7x,,Buy,0.93 x,0.95 x,1.05 x,0.65 x,0.85 x,5.0,5.0,4.4,5.0,15.3,19.8,17.3,11.8,11.8,-ve,+ve,+ve,+ve,Y,Small,2.6641426, 34.8 , 0.1 ,33.41584,,N,Y,N,Y,5.1%,Y,113.83393,95.10874,91.03622,242077.28,198130.34,17.1,20.9,N,N,-11.3%,2.0%,-9.7%,15%,Above,Below,1.8%,-8.1%,-6.0%,-2.5%,N,N,N,N,N,N,,Above,Above,Above,Above,,Above,Inline,Above,Above,,,0.5%,3.3%,,59%,59%,61%,,67%,67%,67%,,,,0.37%,-2.87%,0.67%
CTIC US 20182,CTIC US,2/8/2018,2/9/2018,CTI BIOPHARMA CORP,Marketed,CTIC-US,CTIC US,3.00," 23,000,000 ",Health Care, 129 ," 42,983,000 ", 100 , -   ,,Y,N,N,6.01%,N,N,"35,000,000 ",N,25.98%,49%,N,10.6%,10.1%,N,N,-100.0%,-99%,N,,,,,,,,1.5x,,,,2.3x,,,,,,,,,N,N,N ,,,N,N,0.4x,0.0x,0.7x,1.0x,,Buy,1.02 x,0.95 x,1.04 x,0.91 x,1.00 x,5.0,5.0,4.4,4.3,7.5,7.5,7.5,7.5,7.5,+ve,+ve,+ve,+ve,Y,Small,0.82857424, 26.9 , (0.0),32.624115,324.00,Y,N,N,N,1.0%,Y,67.35428,52.544155,47.519512,246318.27,177826.17,93.4,129.3,N,N,0.0%,0.0%,0.0%,-35%,Above,Below,-0.3%,9.5%,0.0%,2.0%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Inline,Above,Below,Above,,,4.5%,6.7%,,56%,59%,59%,,67%,67%,67%,,,,2.08%,0.10%,-1.46%
SAGE US 20182,SAGE US,2/8/2018,2/9/2018,SAGE THERAPEUTICS INC,Marketed,SAGE-US,SAGE US,164.00," 4,035,900 ",Health Care," 6,975 "," 42,003,000 ", 100 , -   ,,Y,N,N,-7.54%,N,N,"138,001,500 ",N,6.38%,111%,N,28.1%,61.3%,N,Y,451.7%,94%,N,"Goldman Sachs
Citi
KKR
Piper Jaffray & Co
Robert W Baird & Co
Credit Suisse
Deutsche Bank
Houlihan Lokey
JPMorgan
Stifel
William Blair & Co LLC
Morgan Stanley",-10%,Y,85.9%,85,Y,,,,,,,,(3.7%),,,,,,0.9x,N,N,N ,,6.2x,N,N,0.1x,0.0x,0.9x,1.1x,,Buy,0.91 x,0.93 x,1.04 x,1.73 x,1.45 x,5.0,5.0,4.8,5.0,215.1,110.3,95.9,88.0,83.7,+ve,+ve,+ve,+ve,Y,Large,1.4569676, 32.3 , 5.3 ,46.76409,0.79,N,N,Y,N,6.0%,Y,49.214546,52.775578,183.28305,534196.94,978858.94,7.6,4.1,N,N,-0.2%,0.0%,11.7%,260%,Above,Below,-6.4%,-13.7%,-2.9%,72.9%,Y,N,Y,N,N,N,,Above,Above,Above,Above,,Inline,Above,Below,Above,,,-7.3%,-7.7%,,56%,59%,59%,,67%,67%,67%,,,,2.08%,0.10%,-1.46%
MGEN US 20182,MGEN US,2/8/2018,2/9/2018,MIRAGEN THERAPEUTICS INC,Marketed,MGEN-US,MGEN US,5.50," 8,050,000 ",Health Care, 147 ," 28,887,000 ",,,,N,N,N,-36.05%,N,N,"44,275,000 ",N,7.94%,38%,N,26.5%,47.2%,N,N,-94.9%,,Y,,,,,,,,30.2x,,,-53%,41.3x,,(18.9%),,,,,,,N,N,N ,,3.4x,N,N,0.2x,0.1x,0.9x,1.0x,,Buy,0.84 x,0.81 x,0.78 x,0.66 x,0.77 x,5.0,5.0,5.0,4.3,15.8,24.0,22.5,10.6,33.8,-ve,+ve,+ve,-ve,Y,Small,0.7772194, 15.6 , (0.4),36.524822,,N,Y,N,N,1.7%,Y,81.69105,88.46729,76.76289,187693.9,205364.88,42.9,39.2,N,N,27.7%,55.4%,1.9%,-38%,Below,Below,-6.7%,-18.3%,-22.2%,-15.7%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Inline,Above,Below,Above,,,-15.9%,-12.6%,,56%,59%,59%,,67%,67%,67%,,,,2.08%,0.10%,-1.46%
CBIO US 20182,CBIO US,2/12/2018,2/13/2018,CATALYST BIOSCIENCES INC,Overnight,CBIO-US,CBIO US,34.00," 2,940,000 ",Health Care, 216 ," 10,241,000 ", 100 , -   ,,Y,N,N,-4.49%,N,N,"99,960,000 ",N,28.18%,37%,N,42.5%,129.6%,N,N,-84.6%,176%,N,,,,,,,,,,,,,14.7x,,3.5x,,5.0x,,-212.5x,,N,N,Y ,,1.0x,N,N,0.0x,0.0x,1.0x,0.9x,,Buy,1.31 x,1.48 x,2.16 x,4.77 x,3.29 x,5.0,5.0,5.0,4.3,56.6,13.5,12.3,19.0,48.8,+ve,+ve,-ve,-ve,Y,Small,1.2621369, 56.9 , 4.3 ,74.13492,,N,N,Y,N,3.5%,Y,139.33846,128.67259,115.71889,592176.5,509307.7,5.0,5.8,N,N,-1.5%,-33.1%,-1.1%,96%,Above,Below,10.7%,34.3%,135.3%,654.2%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Inline,Above,Below,Above,,,10.7%,10.7%,,51%,51%,48%,,57%,57%,56%,,,,1.42%,-1.57%,2.40%
PACB US 20182,PACB US,2/12/2018,2/13/2018,PACIFIC BIOSCIENCES OF CALIF,Overnight,PACB-US,PACB US,2.40," 12,500,000 ",Health Care, 295 ," 116,249,980 ",,,,N,N,N,-1.23%,N,N,"54,963,000 ",N,29.17%,93%,N,18.2%,31.6%,N,N,-84.5%,-23%,N,Cowen & Company LLC,-7%,Y,11.0%,3.1,Y,,1.6x,,,1%,2.0x,,1.0% ,,,,,,0.2x,N,N,N ,,1.3x,N,N,0.3x,0.7x,0.6x,1.7x,,Buy,0.96 x,0.93 x,0.92 x,0.69 x,0.74 x,3.7,3.7,4.3,4.4,4.3,4.7,5.8,6.8,7.4,-ve,-ve,-ve,-ve,Y,Small,1.3616576, 18.9 , (0.1),43.09392,0.86,Y,N,N,Y,9.5%,Y,94.507164,74.68322,64.19938,1294337.6,1059339.4,9.7,11.8,N,N,4.2%,-16.8%,-4.9%,-46%,Below,Below,4.5%,-1.2%,-6.6%,-11.8%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Inline,Above,Below,Above,,,4.5%,4.5%,,51%,51%,48%,,57%,57%,56%,,,,1.42%,-1.57%,2.40%
AFMD US 20182,AFMD US,2/12/2018,2/13/2018,AFFIMED NV,Overnight,AFMD-US,AFMD US,2.00," 13,230,000 ",Health Care, 115 ," 44,671,000 ",,,,N,N,N,-16.67%,N,N,"41,112,500 ",N,17.95%,52%,N,19.8%,20.1%,N,N,-57.0%,36%,N,0,,Y,69.8%,7.15,N,,45.5x,,,,,,,,,,,,,N,N,N ,,,N,N,0.7x,0.1x,0.6x,1.0x,,Buy,1.15 x,1.41 x,1.56 x,1.22 x,1.34 x,4.6,4.3,4.4,4.0,7.1,7.1,7.1,7.3,7.1,-ve,+ve,-ve,+ve,Y,Small,0.76890504, 43.1 , 0.3 ,77.77778,0.01,Y,N,N,N,0.7%,Y,201.03596,157.28516,145.93346,1173168.9,658102.56,11.3,20.1,N,N,-5.5%,-57.0%,-5.7%,-37%,Above,Below,2.1%,-7.5%,88.5%,21.0%,N,N,N,N,N,N,,Above,Above,Above,Above,,Inline,Above,Below,Above,,,2.1%,2.1%,,51%,51%,48%,,57%,57%,56%,,,,1.42%,-1.57%,2.40%
RARX US 20182,RARX US,2/13/2018,2/14/2018,RA PHARMACEUTICALS INC,Overnight,RARX-US,RARX US,6.25," 9,660,000 ",Health Care, 148 ," 22,627,000 ", 100 , -   ,,Y,N,N,-4.43%,N,N,"60,375,000 ",N,27.11%,102%,N,18.1%,35.8%,N,N,-49.7%,,Y,,,,,,,,2.4x,,,,5.6x,,,,,,,,,N,N,N ,,,N,N,0.1x,0.1x,0.9x,-6.3x,,Buy,0.98 x,0.89 x,0.81 x,0.44 x,0.59 x,5.0,5.0,5.0,4.3,27.3,26.4,26.8,26.8,25.5,+ve,-ve,+ve,+ve,Y,Small,1.3561764, 41.0 , (0.6),24.460432,,N,Y,N,Y,4.9%,Y,45.16475,45.570198,88.06706,143795.27,225576.44,67.2,42.8,N,N,-13.1%,-100.0%,4.2%,-61%,Below,Below,2.2%,2.0%,-23.0%,-53.1%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Inline,Above,Below,Above,,,3.8%,3.8%,,56%,51%,51%,,64%,57%,57%,,,,1.83%,1.64%,-1.39%
PIRS US 20182,PIRS US,2/13/2018,2/14/2018,PIERIS PHARMACEUTICALS INC,Overnight,PIRS-US,PIRS US,8.00," 6,325,000 ",Health Care, 425 ," 44,794,000 ", 100 , -   ,,Y,N,N,-15.34%,N,N,"50,600,000 ",N,30.37%,49%,N,23.2%,41.6%,N,N,244.9%,244%,N,,,,,,,,26.3x,,,,33.3x,,,,,,,,,N,N,Y ,,2.5x,N,N,0.7x,0.1x,0.6x,1.0x,,Buy,1.17 x,1.21 x,1.33 x,1.69 x,1.49 x,5.0,5.0,5.0,5.0,10.7,9.0,9.0,9.0,8.0,+ve,+ve,+ve,+ve,Y,Small,-0.014865533, 23.1 , 0.4 ,70.53571,0.34,N,Y,N,N,1.9%,Y,87.97472,80.19787,71.67518,894547.5,619492.5,7.1,10.2,N,N,-43.8%,-35.4%,10.5%,244%,Above,Below,6.4%,21.2%,26.7%,74.7%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Inline,Above,Below,Above,,,10.0%,10.0%,,56%,51%,51%,,64%,57%,57%,,,,1.83%,1.64%,-1.39%
FOLD US 20182,FOLD US,2/14/2018,2/15/2018,AMICUS THERAPEUTICS INC,Marketed,FOLD-US,FOLD US,15.50," 19,354,839 ",Health Care," 2,618 "," 166,269,000 ", 100 , -   ,,Y,N,N,-1.15%,N,N,"103,528,750 ",N,23.05%,139%,N,13.4%,28.8%,N,N,8.7%,25%,N,"SunTrust Robinson Humphrey Inc
Seaport Global Securities LLC",-7%,N,-1.6%,12.25,Y,,14.3x,,,,15.9x,,,,,,,,0.6x,N,N,Y ,,2.3x,N,N,0.6x,0.1x,0.6x,1.0x,,Buy,1.00 x,0.98 x,1.06 x,1.23 x,1.09 x,4.5,4.7,5.0,5.0,20.7,19.2,16.3,12.1,10.9,+ve,+ve,+ve,+ve,Y,Large,0.8858924, 29.8 , 0.0 ,48.114525,0.07,N,N,Y,Y,16.5%,Y,67.81576,61.49291,56.180504,3275623.3,2548512.3,5.9,7.6,N,N,-32.3%,20.9%,-10.4%,154%,Above,Below,7.3%,-7.1%,-0.3%,16.3%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Inline,Above,Below,Above,,,6.5%,5.9%,,61%,56%,51%,,71%,64%,57%,,,,0.00%,1.37%,2.10%
DSKE US 20182,DSKE US,2/14/2018,2/15/2018,DASEKE INC,Marketed,DSKE-US,DSKE US,10.60," 8,630,000 ",Industrials, 557 ," 48,479,000 ", 99 , 1 ,,N,N,Y,-18.34%,N,N,"73,005,600 ",D,7.73%,44%,Y,9.0%,12.0%,N,N,,-10%,N,"Morgan Stanley
Bank of America Merrill Lynch",-7%,Y,15.3%,12,Y,,,,,,,,,,9.9x,,9.8x,,,N,N,N ,0.7x,,N,Y,0.7x,0.9x,0.1x,0.6x,,Hold,0.90 x,0.86 x,0.84 x,0.92 x,0.85 x,4.4,5.0,5.0,4.3,16.2,15.3,14.2,12.5,12.5,+ve,+ve,+ve,+ve,Y,Large,0.23968394, 32.5 , (0.5),22.62931,6.17,N,N,Y,Y,7.1%,Y,37.298653,32.036304,32.331326,212806.52,221872.52,40.6,38.9,N,N,-148.0%,10.3%,-5.6%,42%,Below,Below,-4.4%,-13.1%,-20.0%,-1.6%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Inline,Above,Below,Above,,,-11.9%,-5.5%,,61%,56%,51%,,0%,0%,0%,,,,0.00%,1.37%,2.10%
CDMO US 20182,CDMO US,2/14/2018,2/15/2018,AVID BIOSERVICES INC,Overnight,CDMO-US,CDMO US,2.25," 10,350,000 ",Health Care, 147 ," 45,253,000 ",,,,N,N,N,-30.12%,N,N,"23,287,500 ",N,39.75%,36%,N,31.1%,48.6%,N,N,,,Y,,,,,,,,,,,,,,,,4.1x,,6.0x,,,N,N,N ,,,N,Y,0.5x,0.2x,0.7x,1.0x,,Buy,0.97 x,0.93 x,0.82 x,0.82 x,0.81 x,5.0,4.4,5.0,5.0,10.0,10.0,12.0,14.0,10.5,+ve,-ve,-ve,+ve,Y,Small,-1.561443, 36.3 , (0.2),24.324324,1.00,Y,N,N,N,1.9%,Y,35.198887,45.754524,64.609085,186143.47,204156.3,55.6,50.7,N,N,50.0%,77.6%,-17.3%,46%,Below,Below,0.9%,-6.1%,-14.7%,-26.5%,N,Y,Y,N,N,N,,Above,Above,Above,Above,,Inline,Above,Below,Above,,,1.6%,-0.6%,,61%,56%,51%,,71%,64%,57%,,,,0.00%,1.37%,2.10%
